adm0_name,date,day_of_week,cum_cases,mob_resid
Mali,2020-02-24,0,0,0
Mali,2020-02-25,1,0,0
Mali,2020-02-26,2,0,0
Mali,2020-02-27,3,0,1
Mali,2020-02-28,4,0,1
Mali,2020-02-29,5,0,0
Mali,2020-03-01,6,0,1
Mali,2020-03-02,0,0,0
Mali,2020-03-03,1,0,0
Mali,2020-03-04,2,0,1
Mali,2020-03-05,3,0,0
Mali,2020-03-06,4,0,0
Mali,2020-03-07,5,0,0
Mali,2020-03-08,6,0,1
Mali,2020-03-09,0,0,0
Mali,2020-03-10,1,0,0
Mali,2020-03-11,2,0,0
Mali,2020-03-12,3,0,0
Mali,2020-03-13,4,0,1
Mali,2020-03-14,5,0,0
Mali,2020-03-15,6,0,0
Mali,2020-03-16,0,0,0
Mali,2020-03-17,1,0,0
Mali,2020-03-18,2,0,1
Mali,2020-03-19,3,0,3
Mali,2020-03-20,4,0,4
Mali,2020-03-21,5,0,3
Mali,2020-03-22,6,0,2
Mali,2020-03-23,0,0,4
Mali,2020-03-24,1,0,4
Mali,2020-03-25,2,2,5
Mali,2020-03-26,3,4,15
Mali,2020-03-27,4,11,12
Mali,2020-03-28,5,18,10
Mali,2020-03-29,6,18,9
Mali,2020-03-30,0,25,10
Mali,2020-03-31,1,28,10
Mali,2020-04-01,2,31,11
Mali,2020-04-02,3,36,11
Mali,2020-04-03,4,39,11
Mali,2020-04-04,5,41,9
Mali,2020-04-05,6,45,8
Mali,2020-04-06,0,47,10
Mali,2020-04-07,1,56,9
Mali,2020-04-08,2,59,10
Mali,2020-04-09,3,74,11
Mali,2020-04-10,4,87,12
Mali,2020-04-11,5,87,10
Mali,2020-04-12,6,105,8
Mali,2020-04-13,0,123,17
Mali,2020-04-14,1,144,12
Mali,2020-04-15,2,148,11
Mali,2020-04-16,3,171,10
Mali,2020-04-17,4,171,11
Mali,2020-04-18,5,216,9
Mali,2020-04-19,6,224,7
Mali,2020-04-20,0,246,10
Mali,2020-04-21,1,258,9
Mali,2020-04-22,2,293,9
Mali,2020-04-23,3,309,9
Mali,2020-04-24,4,325,14
Mali,2020-04-25,5,370,13
Mali,2020-04-26,6,389,14
Mali,2020-04-27,0,408,13
Mali,2020-04-28,1,424,12
Mali,2020-04-29,2,482,14
Mali,2020-04-30,3,490,14
Mali,2020-05-01,4,508,19
Mali,2020-05-02,5,544,12
Mali,2020-05-03,6,563,12
Mali,2020-05-04,0,580,12
Mali,2020-05-05,1,612,11
Mali,2020-05-06,2,631,12
Mali,2020-05-07,3,650,12
Mali,2020-05-08,4,668,12
Mali,2020-05-09,5,692,8
Mali,2020-05-10,6,704,9
Mali,2020-05-11,0,712,10
Mali,2020-05-12,1,730,9
Mali,2020-05-13,2,758,10
Mali,2020-05-14,3,779,8
Mali,2020-05-15,4,806,11
Mali,2020-05-16,5,835,10
Mali,2020-05-17,6,860,9
Mali,2020-05-18,0,874,9
Mali,2020-05-19,1,901,8
Mali,2020-05-20,2,931,14
Mali,2020-05-21,3,947,7
Mali,2020-05-22,4,969,5
Mali,2020-05-23,5,1015,8
Mali,2020-05-24,6,1030,5
Mali,2020-05-25,0,1059,14
Mali,2020-05-26,1,1077,8
Mali,2020-05-27,2,1116,9
Mali,2020-05-28,3,1194,7
Mali,2020-05-29,4,1226,8
Malta,2020-02-16,6,0,-1
Malta,2020-02-17,0,0,-1
Malta,2020-02-18,1,0,-1
Malta,2020-02-19,2,0,-1
Malta,2020-02-20,3,0,-1
Malta,2020-02-21,4,0,-1
Malta,2020-02-22,5,0,-2
Malta,2020-02-23,6,0,-3
Malta,2020-02-24,0,0,0
Malta,2020-02-25,1,0,-1
Malta,2020-02-26,2,0,1
Malta,2020-02-27,3,0,1
Malta,2020-02-28,4,0,0
Malta,2020-02-29,5,0,0
Malta,2020-03-01,6,0,-1
Malta,2020-03-02,0,0,0
Malta,2020-03-03,1,0,1
Malta,2020-03-04,2,0,1
Malta,2020-03-05,3,0,0
Malta,2020-03-06,4,0,0
Malta,2020-03-07,5,3,1
Malta,2020-03-08,6,3,1
Malta,2020-03-09,0,3,1
Malta,2020-03-10,1,5,2
Malta,2020-03-11,2,6,2
Malta,2020-03-12,3,6,5
Malta,2020-03-13,4,12,13
Malta,2020-03-14,5,18,11
Malta,2020-03-15,6,21,12
Malta,2020-03-16,0,30,16
Malta,2020-03-17,1,38,19
Malta,2020-03-18,2,38,20
Malta,2020-03-19,3,53,31
Malta,2020-03-20,4,64,26
Malta,2020-03-21,5,73,21
Malta,2020-03-22,6,90,20
Malta,2020-03-23,0,107,24
Malta,2020-03-24,1,110,25
Malta,2020-03-25,2,129,27
Malta,2020-03-26,3,134,27
Malta,2020-03-27,4,139,28
Malta,2020-03-28,5,149,20
Malta,2020-03-29,6,151,19
Malta,2020-03-30,0,156,27
Malta,2020-03-31,1,169,32
Malta,2020-04-01,2,188,25
Malta,2020-04-02,3,196,27
Malta,2020-04-03,4,202,30
Malta,2020-04-04,5,213,21
Malta,2020-04-05,6,227,18
Malta,2020-04-06,0,241,24
Malta,2020-04-07,1,293,25
Malta,2020-04-08,2,299,25
Malta,2020-04-09,3,337,26
Malta,2020-04-10,4,350,37
Malta,2020-04-11,5,370,20
Malta,2020-04-12,6,378,19
Malta,2020-04-13,0,384,26
Malta,2020-04-14,1,393,26
Malta,2020-04-15,2,399,25
Malta,2020-04-16,3,412,26
Malta,2020-04-17,4,422,28
Malta,2020-04-18,5,426,19
Malta,2020-04-19,6,427,17
Malta,2020-04-20,0,431,25
Malta,2020-04-21,1,443,24
Malta,2020-04-22,2,444,24
Malta,2020-04-23,3,445,25
Malta,2020-04-24,4,447,27
Malta,2020-04-25,5,448,17
Malta,2020-04-26,6,448,16
Malta,2020-04-27,0,450,23
Malta,2020-04-28,1,458,21
Malta,2020-04-29,2,463,24
Malta,2020-04-30,3,465,22
Malta,2020-05-01,4,467,31
Malta,2020-05-02,5,468,17
Malta,2020-05-03,6,477,14
Malta,2020-05-04,0,480,21
Malta,2020-05-05,1,482,21
Malta,2020-05-06,2,484,21
Malta,2020-05-07,3,486,22
Malta,2020-05-08,4,489,23
Malta,2020-05-09,5,490,14
Malta,2020-05-10,6,496,13
Malta,2020-05-11,0,503,20
Malta,2020-05-12,1,506,20
Malta,2020-05-13,2,508,21
Malta,2020-05-14,3,522,20
Malta,2020-05-15,4,532,22
Malta,2020-05-16,5,546,13
Malta,2020-05-17,6,553,12
Malta,2020-05-18,0,558,20
Malta,2020-05-19,1,569,20
Malta,2020-05-20,2,584,20
Malta,2020-05-21,3,599,20
Malta,2020-05-22,4,600,20
Malta,2020-05-23,5,609,11
Malta,2020-05-24,6,610,9
Malta,2020-05-25,0,611,17
Malta,2020-05-26,1,611,17
Malta,2020-05-27,2,612,19
Malta,2020-05-28,3,616,17
Malta,2020-05-29,4,616,18
Mauritania,2020-02-16,6,0,
Mauritania,2020-02-17,0,0,
Mauritania,2020-02-18,1,0,
Mauritania,2020-02-19,2,0,
Mauritania,2020-02-20,3,0,
Mauritania,2020-02-21,4,0,
Mauritania,2020-02-22,5,0,
Mauritania,2020-02-23,6,0,
Mauritania,2020-02-24,0,0,
Mauritania,2020-02-25,1,0,
Mauritania,2020-02-26,2,0,
Mauritania,2020-02-27,3,0,
Mauritania,2020-02-28,4,0,
Mauritania,2020-02-29,5,0,
Mauritania,2020-03-01,6,0,
Mauritania,2020-03-02,0,0,
Mauritania,2020-03-03,1,0,
Mauritania,2020-03-04,2,0,
Mauritania,2020-03-05,3,0,
Mauritania,2020-03-06,4,0,
Mauritania,2020-03-07,5,0,
Mauritania,2020-03-08,6,0,
Mauritania,2020-03-09,0,0,
Mauritania,2020-03-10,1,0,
Mauritania,2020-03-11,2,0,
Mauritania,2020-03-12,3,0,
Mauritania,2020-03-13,4,0,
Mauritania,2020-03-14,5,1,
Mauritania,2020-03-15,6,1,
Mauritania,2020-03-16,0,1,
Mauritania,2020-03-17,1,1,
Mauritania,2020-03-18,2,1,
Mauritania,2020-03-19,3,2,
Mauritania,2020-03-20,4,2,
Mauritania,2020-03-21,5,2,
Mauritania,2020-03-22,6,2,
Mauritania,2020-03-23,0,2,
Mauritania,2020-03-24,1,2,
Mauritania,2020-03-25,2,2,
Mauritania,2020-03-26,3,3,
Mauritania,2020-03-27,4,3,
Mauritania,2020-03-28,5,5,
Mauritania,2020-03-29,6,5,
Mauritania,2020-03-30,0,5,
Mauritania,2020-03-31,1,6,
Mauritania,2020-04-01,2,6,
Mauritania,2020-04-02,3,6,
Mauritania,2020-04-03,4,6,
Mauritania,2020-04-04,5,6,
Mauritania,2020-04-05,6,6,
Mauritania,2020-04-06,0,6,
Mauritania,2020-04-07,1,6,
Mauritania,2020-04-08,2,6,
Mauritania,2020-04-09,3,7,
Mauritania,2020-04-10,4,7,
Mauritania,2020-04-11,5,7,
Mauritania,2020-04-12,6,7,
Mauritania,2020-04-13,0,7,
Mauritania,2020-04-14,1,7,
Mauritania,2020-04-15,2,7,
Mauritania,2020-04-16,3,7,
Mauritania,2020-04-17,4,7,
Mauritania,2020-04-18,5,7,
Mauritania,2020-04-19,6,7,
Mauritania,2020-04-20,0,7,
Mauritania,2020-04-21,1,7,
Mauritania,2020-04-22,2,7,
Mauritania,2020-04-23,3,7,
Mauritania,2020-04-24,4,7,
Mauritania,2020-04-25,5,7,
Mauritania,2020-04-26,6,7,
Mauritania,2020-04-27,0,7,
Mauritania,2020-04-28,1,7,
Mauritania,2020-04-29,2,8,
Mauritania,2020-04-30,3,8,
Mauritania,2020-05-01,4,8,
Mauritania,2020-05-02,5,8,
Mauritania,2020-05-03,6,8,
Mauritania,2020-05-04,0,8,
Mauritania,2020-05-05,1,8,
Mauritania,2020-05-06,2,8,
Mauritania,2020-05-07,3,8,
Mauritania,2020-05-08,4,8,
Mauritania,2020-05-09,5,8,
Mauritania,2020-05-10,6,8,
Mauritania,2020-05-11,0,8,
Mauritania,2020-05-12,1,9,
Mauritania,2020-05-13,2,15,
Mauritania,2020-05-14,3,20,
Mauritania,2020-05-15,4,29,
Mauritania,2020-05-16,5,40,
Mauritania,2020-05-17,6,62,
Mauritania,2020-05-18,0,81,
Mauritania,2020-05-19,1,131,
Mauritania,2020-05-20,2,141,
Mauritania,2020-05-21,3,173,
Mauritania,2020-05-22,4,200,
Mauritania,2020-05-23,5,227,
Mauritania,2020-05-24,6,237,
Mauritania,2020-05-25,0,262,
Mauritania,2020-05-26,1,268,
Mauritania,2020-05-27,2,292,
Mauritania,2020-05-28,3,346,
Mauritania,2020-05-29,4,423,
Mauritius,2020-02-16,6,0,1
Mauritius,2020-02-17,0,0,0
Mauritius,2020-02-18,1,0,-1
Mauritius,2020-02-19,2,0,-2
Mauritius,2020-02-20,3,0,-1
Mauritius,2020-02-21,4,0,16
Mauritius,2020-02-22,5,0,2
Mauritius,2020-02-23,6,0,2
Mauritius,2020-02-24,0,0,0
Mauritius,2020-02-25,1,0,0
Mauritius,2020-02-26,2,0,0
Mauritius,2020-02-27,3,0,0
Mauritius,2020-02-28,4,0,0
Mauritius,2020-02-29,5,0,-1
Mauritius,2020-03-01,6,0,1
Mauritius,2020-03-02,0,0,1
Mauritius,2020-03-03,1,0,0
Mauritius,2020-03-04,2,0,0
Mauritius,2020-03-05,3,0,0
Mauritius,2020-03-06,4,0,1
Mauritius,2020-03-07,5,0,2
Mauritius,2020-03-08,6,0,4
Mauritius,2020-03-09,0,0,1
Mauritius,2020-03-10,1,0,8
Mauritius,2020-03-11,2,0,4
Mauritius,2020-03-12,3,0,18
Mauritius,2020-03-13,4,0,13
Mauritius,2020-03-14,5,0,4
Mauritius,2020-03-15,6,0,4
Mauritius,2020-03-16,0,0,1
Mauritius,2020-03-17,1,0,8
Mauritius,2020-03-18,2,3,0
Mauritius,2020-03-19,3,3,7
Mauritius,2020-03-20,4,12,32
Mauritius,2020-03-21,5,14,26
Mauritius,2020-03-22,6,28,24
Mauritius,2020-03-23,0,36,36
Mauritius,2020-03-24,1,42,38
Mauritius,2020-03-25,2,48,40
Mauritius,2020-03-26,3,81,37
Mauritius,2020-03-27,4,94,40
Mauritius,2020-03-28,5,102,30
Mauritius,2020-03-29,6,107,24
Mauritius,2020-03-30,0,128,37
Mauritius,2020-03-31,1,143,37
Mauritius,2020-04-01,2,161,37
Mauritius,2020-04-02,3,169,34
Mauritius,2020-04-03,4,186,38
Mauritius,2020-04-04,5,196,27
Mauritius,2020-04-05,6,227,24
Mauritius,2020-04-06,0,244,35
Mauritius,2020-04-07,1,268,35
Mauritius,2020-04-08,2,273,35
Mauritius,2020-04-09,3,314,35
Mauritius,2020-04-10,4,318,38
Mauritius,2020-04-11,5,319,27
Mauritius,2020-04-12,6,324,24
Mauritius,2020-04-13,0,324,36
Mauritius,2020-04-14,1,324,35
Mauritius,2020-04-15,2,324,35
Mauritius,2020-04-16,3,324,34
Mauritius,2020-04-17,4,324,37
Mauritius,2020-04-18,5,325,27
Mauritius,2020-04-19,6,328,24
Mauritius,2020-04-20,0,328,35
Mauritius,2020-04-21,1,328,35
Mauritius,2020-04-22,2,329,34
Mauritius,2020-04-23,3,331,34
Mauritius,2020-04-24,4,331,37
Mauritius,2020-04-25,5,331,27
Mauritius,2020-04-26,6,332,24
Mauritius,2020-04-27,0,334,34
Mauritius,2020-04-28,1,334,34
Mauritius,2020-04-29,2,332,34
Mauritius,2020-04-30,3,332,33
Mauritius,2020-05-01,4,332,38
Mauritius,2020-05-02,5,332,25
Mauritius,2020-05-03,6,332,24
Mauritius,2020-05-04,0,332,32
Mauritius,2020-05-05,1,332,32
Mauritius,2020-05-06,2,332,32
Mauritius,2020-05-07,3,332,31
Mauritius,2020-05-08,4,332,34
Mauritius,2020-05-09,5,332,24
Mauritius,2020-05-10,6,332,23
Mauritius,2020-05-11,0,332,31
Mauritius,2020-05-12,1,332,31
Mauritius,2020-05-13,2,332,31
Mauritius,2020-05-14,3,332,29
Mauritius,2020-05-15,4,332,29
Mauritius,2020-05-16,5,332,21
Mauritius,2020-05-17,6,332,22
Mauritius,2020-05-18,0,332,24
Mauritius,2020-05-19,1,332,24
Mauritius,2020-05-20,2,332,24
Mauritius,2020-05-21,3,332,23
Mauritius,2020-05-22,4,332,25
Mauritius,2020-05-23,5,332,19
Mauritius,2020-05-24,6,334,20
Mauritius,2020-05-25,0,334,22
Mauritius,2020-05-26,1,334,22
Mauritius,2020-05-27,2,334,22
Mauritius,2020-05-28,3,334,21
Mauritius,2020-05-29,4,335,22
Mexico,2020-02-16,6,0,-1
Mexico,2020-02-17,0,0,-2
Mexico,2020-02-18,1,0,-2
Mexico,2020-02-19,2,0,-1
Mexico,2020-02-20,3,0,-1
Mexico,2020-02-21,4,0,-1
Mexico,2020-02-22,5,0,0
Mexico,2020-02-23,6,0,-1
Mexico,2020-02-24,0,0,-1
Mexico,2020-02-25,1,0,-1
Mexico,2020-02-26,2,0,-1
Mexico,2020-02-27,3,0,-1
Mexico,2020-02-28,4,1,-2
Mexico,2020-02-29,5,4,-1
Mexico,2020-03-01,6,5,-1
Mexico,2020-03-02,0,5,-2
Mexico,2020-03-03,1,5,-2
Mexico,2020-03-04,2,5,-1
Mexico,2020-03-05,3,5,-1
Mexico,2020-03-06,4,6,-1
Mexico,2020-03-07,5,6,0
Mexico,2020-03-08,6,7,0
Mexico,2020-03-09,0,7,7
Mexico,2020-03-10,1,7,-2
Mexico,2020-03-11,2,8,-1
Mexico,2020-03-12,3,12,-2
Mexico,2020-03-13,4,26,-1
Mexico,2020-03-14,5,41,-1
Mexico,2020-03-15,6,53,-1
Mexico,2020-03-16,0,82,13
Mexico,2020-03-17,1,93,2
Mexico,2020-03-18,2,118,6
Mexico,2020-03-19,3,164,7
Mexico,2020-03-20,4,203,9
Mexico,2020-03-21,5,251,9
Mexico,2020-03-22,6,316,8
Mexico,2020-03-23,0,367,12
Mexico,2020-03-24,1,405,14
Mexico,2020-03-25,2,475,16
Mexico,2020-03-26,3,585,16
Mexico,2020-03-27,4,717,17
Mexico,2020-03-28,5,848,12
Mexico,2020-03-29,6,993,11
Mexico,2020-03-30,0,1094,15
Mexico,2020-03-31,1,1215,16
Mexico,2020-04-01,2,1378,18
Mexico,2020-04-02,3,1510,19
Mexico,2020-04-03,4,1688,21
Mexico,2020-04-04,5,1890,16
Mexico,2020-04-05,6,2143,13
Mexico,2020-04-06,0,2439,19
Mexico,2020-04-07,1,2785,20
Mexico,2020-04-08,2,3181,20
Mexico,2020-04-09,3,3441,23
Mexico,2020-04-10,4,3844,30
Mexico,2020-04-11,5,4219,20
Mexico,2020-04-12,6,4661,13
Mexico,2020-04-13,0,5014,20
Mexico,2020-04-14,1,5399,21
Mexico,2020-04-15,2,5847,21
Mexico,2020-04-16,3,6297,22
Mexico,2020-04-17,4,6875,24
Mexico,2020-04-18,5,7497,17
Mexico,2020-04-19,6,8261,13
Mexico,2020-04-20,0,8772,20
Mexico,2020-04-21,1,9501,21
Mexico,2020-04-22,2,10544,22
Mexico,2020-04-23,3,11633,23
Mexico,2020-04-24,4,12872,24
Mexico,2020-04-25,5,13842,18
Mexico,2020-04-26,6,14677,14
Mexico,2020-04-27,0,15529,22
Mexico,2020-04-28,1,16752,17
Mexico,2020-04-29,2,17799,22
Mexico,2020-04-30,3,19224,20
Mexico,2020-05-01,4,20739,28
Mexico,2020-05-02,5,22088,18
Mexico,2020-05-03,6,23471,13
Mexico,2020-05-04,0,24905,21
Mexico,2020-05-05,1,26025,22
Mexico,2020-05-06,2,27634,22
Mexico,2020-05-07,3,29616,23
Mexico,2020-05-08,4,31522,24
Mexico,2020-05-09,5,33460,17
Mexico,2020-05-10,6,35022,11
Mexico,2020-05-11,0,36327,21
Mexico,2020-05-12,1,38324,21
Mexico,2020-05-13,2,40186,22
Mexico,2020-05-14,3,42595,22
Mexico,2020-05-15,4,45032,23
Mexico,2020-05-16,5,47144,16
Mexico,2020-05-17,6,49219,13
Mexico,2020-05-18,0,51633,20
Mexico,2020-05-19,1,54346,21
Mexico,2020-05-20,2,56594,21
Mexico,2020-05-21,3,59567,22
Mexico,2020-05-22,4,62527,22
Mexico,2020-05-23,5,65856,16
Mexico,2020-05-24,6,68620,13
Mexico,2020-05-25,0,71105,20
Mexico,2020-05-26,1,74560,20
Mexico,2020-05-27,2,78023,21
Mexico,2020-05-28,3,81400,21
Mexico,2020-05-29,4,84627,22
Moldova,2020-02-16,6,0,0
Moldova,2020-02-17,0,0,0
Moldova,2020-02-18,1,0,0
Moldova,2020-02-19,2,0,-2
Moldova,2020-02-20,3,0,-1
Moldova,2020-02-21,4,0,-1
Moldova,2020-02-22,5,0,-1
Moldova,2020-02-23,6,0,-2
Moldova,2020-02-24,0,0,2
Moldova,2020-02-25,1,0,0
Moldova,2020-02-26,2,0,-2
Moldova,2020-02-27,3,0,0
Moldova,2020-02-28,4,0,0
Moldova,2020-02-29,5,0,0
Moldova,2020-03-01,6,0,-1
Moldova,2020-03-02,0,0,0
Moldova,2020-03-03,1,0,-1
Moldova,2020-03-04,2,0,-3
Moldova,2020-03-05,3,0,1
Moldova,2020-03-06,4,0,1
Moldova,2020-03-07,5,0,-3
Moldova,2020-03-08,6,1,-5
Moldova,2020-03-09,0,1,1
Moldova,2020-03-10,1,3,0
Moldova,2020-03-11,2,3,3
Moldova,2020-03-12,3,3,4
Moldova,2020-03-13,4,6,6
Moldova,2020-03-14,5,12,3
Moldova,2020-03-15,6,23,6
Moldova,2020-03-16,0,23,11
Moldova,2020-03-17,1,30,16
Moldova,2020-03-18,2,30,16
Moldova,2020-03-19,3,49,17
Moldova,2020-03-20,4,66,19
Moldova,2020-03-21,5,80,12
Moldova,2020-03-22,6,94,14
Moldova,2020-03-23,0,109,20
Moldova,2020-03-24,1,125,21
Moldova,2020-03-25,2,149,20
Moldova,2020-03-26,3,177,21
Moldova,2020-03-27,4,199,23
Moldova,2020-03-28,5,231,14
Moldova,2020-03-29,6,263,12
Moldova,2020-03-30,0,298,21
Moldova,2020-03-31,1,353,23
Moldova,2020-04-01,2,423,20
Moldova,2020-04-02,3,505,21
Moldova,2020-04-03,4,591,23
Moldova,2020-04-04,5,752,13
Moldova,2020-04-05,6,864,12
Moldova,2020-04-06,0,965,19
Moldova,2020-04-07,1,1056,20
Moldova,2020-04-08,2,1174,18
Moldova,2020-04-09,3,1289,19
Moldova,2020-04-10,4,1438,21
Moldova,2020-04-11,5,1560,12
Moldova,2020-04-12,6,1662,10
Moldova,2020-04-13,0,1712,19
Moldova,2020-04-14,1,1934,20
Moldova,2020-04-15,2,2049,18
Moldova,2020-04-16,3,2154,18
Moldova,2020-04-17,4,2264,20
Moldova,2020-04-18,5,2378,14
Moldova,2020-04-19,6,2472,10
Moldova,2020-04-20,0,2548,23
Moldova,2020-04-21,1,2614,19
Moldova,2020-04-22,2,2778,17
Moldova,2020-04-23,3,2926,18
Moldova,2020-04-24,4,3110,19
Moldova,2020-04-25,5,3304,10
Moldova,2020-04-26,6,3408,10
Moldova,2020-04-27,0,3481,18
Moldova,2020-04-28,1,3638,15
Moldova,2020-04-29,2,3771,14
Moldova,2020-04-30,3,3897,15
Moldova,2020-05-01,4,3980,20
Moldova,2020-05-02,5,4052,11
Moldova,2020-05-03,6,4121,8
Moldova,2020-05-04,0,4248,15
Moldova,2020-05-05,1,4363,14
Moldova,2020-05-06,2,4476,14
Moldova,2020-05-07,3,4605,16
Moldova,2020-05-08,4,4728,15
Moldova,2020-05-09,5,4867,6
Moldova,2020-05-10,6,4927,3
Moldova,2020-05-11,0,4995,12
Moldova,2020-05-12,1,5154,13
Moldova,2020-05-13,2,5406,10
Moldova,2020-05-14,3,5553,10
Moldova,2020-05-15,4,5745,12
Moldova,2020-05-16,5,5934,4
Moldova,2020-05-17,6,6060,5
Moldova,2020-05-18,0,6138,9
Moldova,2020-05-19,1,6340,8
Moldova,2020-05-20,2,6553,10
Moldova,2020-05-21,3,6704,10
Moldova,2020-05-22,4,6847,10
Moldova,2020-05-23,5,6994,4
Moldova,2020-05-24,6,7093,3
Moldova,2020-05-25,0,7147,9
Moldova,2020-05-26,1,7305,9
Moldova,2020-05-27,2,7537,8
Moldova,2020-05-28,3,7725,12
Moldova,2020-05-29,4,7896,13
Monaco,2020-02-16,6,0,
Monaco,2020-02-17,0,0,
Monaco,2020-02-18,1,0,
Monaco,2020-02-19,2,0,
Monaco,2020-02-20,3,0,
Monaco,2020-02-21,4,0,
Monaco,2020-02-22,5,0,
Monaco,2020-02-23,6,0,
Monaco,2020-02-24,0,0,
Monaco,2020-02-25,1,0,
Monaco,2020-02-26,2,0,
Monaco,2020-02-27,3,0,
Monaco,2020-02-28,4,0,
Monaco,2020-02-29,5,1,
Monaco,2020-03-01,6,1,
Monaco,2020-03-02,0,1,
Monaco,2020-03-03,1,1,
Monaco,2020-03-04,2,1,
Monaco,2020-03-05,3,1,
Monaco,2020-03-06,4,1,
Monaco,2020-03-07,5,1,
Monaco,2020-03-08,6,1,
Monaco,2020-03-09,0,1,
Monaco,2020-03-10,1,1,
Monaco,2020-03-11,2,1,
Monaco,2020-03-12,3,2,
Monaco,2020-03-13,4,2,
Monaco,2020-03-14,5,2,
Monaco,2020-03-15,6,2,
Monaco,2020-03-16,0,7,
Monaco,2020-03-17,1,7,
Monaco,2020-03-18,2,7,
Monaco,2020-03-19,3,7,
Monaco,2020-03-20,4,11,
Monaco,2020-03-21,5,11,
Monaco,2020-03-22,6,23,
Monaco,2020-03-23,0,23,
Monaco,2020-03-24,1,23,
Monaco,2020-03-25,2,31,
Monaco,2020-03-26,3,33,
Monaco,2020-03-27,4,42,
Monaco,2020-03-28,5,42,
Monaco,2020-03-29,6,46,
Monaco,2020-03-30,0,49,
Monaco,2020-03-31,1,52,
Monaco,2020-04-01,2,55,
Monaco,2020-04-02,3,60,
Monaco,2020-04-03,4,64,
Monaco,2020-04-04,5,66,
Monaco,2020-04-05,6,73,
Monaco,2020-04-06,0,77,
Monaco,2020-04-07,1,79,
Monaco,2020-04-08,2,81,
Monaco,2020-04-09,3,84,
Monaco,2020-04-10,4,90,
Monaco,2020-04-11,5,92,
Monaco,2020-04-12,6,93,
Monaco,2020-04-13,0,93,
Monaco,2020-04-14,1,93,
Monaco,2020-04-15,2,93,
Monaco,2020-04-16,3,93,
Monaco,2020-04-17,4,94,
Monaco,2020-04-18,5,94,
Monaco,2020-04-19,6,94,
Monaco,2020-04-20,0,94,
Monaco,2020-04-21,1,94,
Monaco,2020-04-22,2,94,
Monaco,2020-04-23,3,94,
Monaco,2020-04-24,4,94,
Monaco,2020-04-25,5,94,
Monaco,2020-04-26,6,94,
Monaco,2020-04-27,0,95,
Monaco,2020-04-28,1,95,
Monaco,2020-04-29,2,95,
Monaco,2020-04-30,3,95,
Monaco,2020-05-01,4,95,
Monaco,2020-05-02,5,95,
Monaco,2020-05-03,6,95,
Monaco,2020-05-04,0,95,
Monaco,2020-05-05,1,95,
Monaco,2020-05-06,2,95,
Monaco,2020-05-07,3,95,
Monaco,2020-05-08,4,95,
Monaco,2020-05-09,5,96,
Monaco,2020-05-10,6,96,
Monaco,2020-05-11,0,96,
Monaco,2020-05-12,1,96,
Monaco,2020-05-13,2,96,
Monaco,2020-05-14,3,96,
Monaco,2020-05-15,4,96,
Monaco,2020-05-16,5,96,
Monaco,2020-05-17,6,96,
Monaco,2020-05-18,0,97,
Monaco,2020-05-19,1,97,
Monaco,2020-05-20,2,97,
Monaco,2020-05-21,3,97,
Monaco,2020-05-22,4,97,
Monaco,2020-05-23,5,98,
Monaco,2020-05-24,6,98,
Monaco,2020-05-25,0,98,
Monaco,2020-05-26,1,98,
Monaco,2020-05-27,2,98,
Monaco,2020-05-28,3,98,
Monaco,2020-05-29,4,98,
Mongolia,2020-02-16,6,0,1
Mongolia,2020-02-17,0,0,3
Mongolia,2020-02-18,1,0,3
Mongolia,2020-02-19,2,0,3
Mongolia,2020-02-20,3,0,3
Mongolia,2020-02-21,4,0,4
Mongolia,2020-02-22,5,0,2
Mongolia,2020-02-23,6,0,5
Mongolia,2020-02-24,0,0,15
Mongolia,2020-02-25,1,0,22
Mongolia,2020-02-26,2,0,23
Mongolia,2020-02-27,3,0,13
Mongolia,2020-02-28,4,0,14
Mongolia,2020-02-29,5,0,9
Mongolia,2020-03-01,6,0,8
Mongolia,2020-03-02,0,0,9
Mongolia,2020-03-03,1,0,3
Mongolia,2020-03-04,2,0,5
Mongolia,2020-03-05,3,0,5
Mongolia,2020-03-06,4,0,6
Mongolia,2020-03-07,5,0,3
Mongolia,2020-03-08,6,0,2
Mongolia,2020-03-09,0,0,5
Mongolia,2020-03-10,1,1,10
Mongolia,2020-03-11,2,1,18
Mongolia,2020-03-12,3,1,18
Mongolia,2020-03-13,4,1,18
Mongolia,2020-03-14,5,1,12
Mongolia,2020-03-15,6,1,9
Mongolia,2020-03-16,0,1,6
Mongolia,2020-03-17,1,5,7
Mongolia,2020-03-18,2,6,7
Mongolia,2020-03-19,3,6,9
Mongolia,2020-03-20,4,6,9
Mongolia,2020-03-21,5,10,5
Mongolia,2020-03-22,6,10,1
Mongolia,2020-03-23,0,10,4
Mongolia,2020-03-24,1,10,6
Mongolia,2020-03-25,2,10,8
Mongolia,2020-03-26,3,11,8
Mongolia,2020-03-27,4,11,8
Mongolia,2020-03-28,5,12,4
Mongolia,2020-03-29,6,12,2
Mongolia,2020-03-30,0,12,6
Mongolia,2020-03-31,1,12,5
Mongolia,2020-04-01,2,14,4
Mongolia,2020-04-02,3,14,4
Mongolia,2020-04-03,4,14,5
Mongolia,2020-04-04,5,14,0
Mongolia,2020-04-05,6,14,-1
Mongolia,2020-04-06,0,15,4
Mongolia,2020-04-07,1,15,4
Mongolia,2020-04-08,2,16,3
Mongolia,2020-04-09,3,16,4
